word	sentid	corpuspos	markers	list_len	dist_len	wlen	surp	hs	dHs
the	151	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	151	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	151	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	151	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
motor	151	10	1	3	2	5	22.589338302612305	2.237673282623291	2.099885940551758
,	151	11	1	3	2	1	4.724408149719238	9.400471687316895	-7.1627984046936035
lawyer	151	12	1	3	2	6	16.03860855102539	9.085219383239746	0.31525230407714844
,	151	13	1	3	2	1	0.8291037678718567	2.607733726501465	6.477485656738281
powder	151	14	1	3	2	6	16.319427490234375	4.339627265930176	-1.731893539428711
,	151	15	1	3	2	1	0.5891766548156738	2.458402395248413	1.8812248706817627
chapel	151	16	2	3	2	6	16.681642532348633	6.08823823928833	-3.629835844039917
,	151	17	2	3	2	1	0.7667542099952698	3.345034599304199	2.743203639984131
record	151	18	2	3	2	6	13.084376335144043	5.85975980758667	-2.5147252082824707
,	151	19	2	3	2	1	0.8683699369430542	4.241504669189453	1.6182551383972168
motor	151	20	1	3	2	5	12.826691627502441	7.697607040405273	-3.4561023712158203
,	151	21	1	3	2	1	1.6955996751785278	6.2307024002075195	1.466904640197754
lawyer	151	22	1	3	2	6	14.045550346374512	6.965604305267334	-0.7349019050598145
,	151	23	1	3	2	1	0.4942147135734558	1.6678094863891602	5.297794818878174
powder	151	24	1	3	2	6	16.15013885498047	5.842345714569092	-4.174536228179932
,	151	25	1	3	2	1	0.6058725118637085	2.9984524250030518	2.84389328956604
frontier	151	26	2	3	2	8	16.772808074951172	6.8769731521606445	-3.8785207271575928
,	151	27	2	3	2	1	1.9922764301300049	7.6300177574157715	-0.753044605255127
diamond	151	28	2	3	2	7	13.425260543823242	7.4404730796813965	0.189544677734375
,	151	29	2	3	2	1	0.43367519974708557	2.4685921669006348	4.971880912780762
motor	151	30	1	3	2	5	12.923911094665527	7.438864707946777	-4.970272541046143
,	151	31	1	3	2	1	1.0886027812957764	4.818882942199707	2.6199817657470703
lawyer	151	32	1	3	2	6	14.116584777832031	6.954010009765625	-2.135127067565918
,	151	33	1	3	2	1	0.40047362446784973	1.3538895845413208	5.600120425224304
powder	151	34	1	3	2	6	15.080384254455566	6.102071762084961	-4.74818217754364
,	151	35	1	3	2	1	0.5683434009552002	2.8746461868286133	3.2274255752563477
hunter	151	36	2	3	2	6	12.822566986083984	7.120254993438721	-4.245608806610107
,	151	37	2	3	2	1	0.43450480699539185	2.4890661239624023	4.631188869476318
puzzle	151	38	2	3	2	6	18.03315544128418	6.508740425109863	-4.019674301147461
,	151	39	2	3	2	1	1.168010950088501	5.058380603790283	1.45035982131958
motor	151	40	1	3	2	5	13.351380348205566	7.842298984527588	-2.7839183807373047
,	151	41	1	3	2	1	1.4063814878463745	5.9832377433776855	1.8590612411499023
lawyer	151	42	1	3	2	6	12.834901809692383	8.061680793762207	-2.0784430503845215
,	151	43	1	3	2	1	0.3773588240146637	1.344821572303772	6.716859221458435
powder	151	44	1	3	2	6	14.813939094543457	6.558244705200195	-5.213423132896423
,	151	45	1	3	2	1	0.5406596064567566	2.806966781616211	3.7512779235839844
pasture	151	46	2	3	2	7	17.621143341064453	7.528362274169922	-4.721395492553711
,	151	47	2	3	2	1	0.23410624265670776	1.1831045150756836	6.345257759094238
speaker	151	48	2	3	2	7	11.595000267028809	7.1867218017578125	-6.003617286682129
,	151	49	2	3	2	1	0.44297918677330017	1.7450991868972778	5.441622614860535
motor	151	50	1	3	2	5	12.91528034210205	7.56318473815918	-5.818085551261902
,	151	51	1	3	2	1	1.3310928344726562	5.67395544052124	1.8892292976379395
lawyer	151	52	1	3	2	6	11.857872009277344	7.949589729309082	-2.275634288787842
,	151	53	1	3	2	1	0.4012972414493561	1.3593933582305908	6.590196371078491
powder	151	54	1	3	2	6	15.712175369262695	7.162098407745361	-5.8027050495147705
.	151	55	1	3	2	1	9.648004531860352	3.143061399459839	4.0190370082855225
in	152	0	0	3	2	2	5.5347185134887695	7.030012607574463	0.0
the	152	1	0	3	2	3	1.9602857828140259	3.8411402702331543	3.1888723373413086
newspaper	152	2	0	3	2	9	11.47335433959961	7.764246940612793	-3.9231066703796387
,	152	3	0	3	2	1	1.7755169868469238	5.869711399078369	1.8945355415344238
somebody	152	4	0	3	2	8	16.164867401123047	5.068793296813965	0.8009181022644043
wrote	152	5	0	3	2	5	8.46602725982666	7.503154277801514	-2.434360980987549
the	152	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	152	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	152	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	152	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
orange	152	10	1	3	2	6	19.958942413330078	2.237673282623291	2.099885940551758
,	152	11	1	3	2	1	1.627201795578003	5.482083797454834	-3.244410514831543
letter	152	12	1	3	2	6	13.340462684631348	7.772284030914307	-2.2902002334594727
,	152	13	1	3	2	1	1.288813829421997	4.5759100914001465	3.19637393951416
acid	152	14	1	3	2	4	15.724983215332031	6.13277530670166	-1.5568652153015137
,	152	15	1	3	2	1	0.9543449878692627	3.7977845668792725	2.3349907398223877
chapel	152	16	2	3	2	6	17.295520782470703	6.071101665496826	-2.2733170986175537
,	152	17	2	3	2	1	0.9136854410171509	3.978808641433716	2.0922930240631104
record	152	18	2	3	2	6	13.933049201965332	6.102476119995117	-2.1236674785614014
,	152	19	2	3	2	1	0.9795199036598206	4.410392761230469	1.6920833587646484
orange	152	20	1	3	2	6	12.888681411743164	7.7569260597229	-3.3465332984924316
,	152	21	1	3	2	1	1.0549660921096802	4.782558441162109	2.974367618560791
letter	152	22	1	3	2	6	11.878742218017578	7.726229190826416	-2.9436707496643066
,	152	23	1	3	2	1	0.7973722815513611	3.490399122238159	4.235830068588257
acid	152	24	1	3	2	4	14.393835067749023	6.368521213531494	-2.878122091293335
,	152	25	1	3	2	1	1.0607792139053345	4.266044616699219	2.1024765968322754
frontier	152	26	2	3	2	8	17.947107315063477	6.9207072257995605	-2.654662609100342
,	152	27	2	3	2	1	1.2020047903060913	5.648327827453613	1.2723793983459473
diamond	152	28	2	3	2	7	12.181787490844727	7.0571441650390625	-1.4088163375854492
,	152	29	2	3	2	1	1.0261130332946777	5.027991771697998	2.0291523933410645
orange	152	30	1	3	2	6	9.796436309814453	7.651757717132568	-2.6237659454345703
,	152	31	1	3	2	1	0.5935787558555603	3.088942766189575	4.562814950942993
letter	152	32	1	3	2	6	13.764336585998535	7.700113773345947	-4.611171007156372
,	152	33	1	3	2	1	0.7501325607299805	3.2628378868103027	4.4372758865356445
acid	152	34	1	3	2	4	13.524162292480469	5.892346382141113	-2.6295084953308105
,	152	35	1	3	2	1	0.9588391780853271	3.883364200592041	2.0089821815490723
hunter	152	36	2	3	2	6	14.921772956848145	6.7405829429626465	-2.8572187423706055
,	152	37	2	3	2	1	0.7910475730895996	3.3399410247802734	3.400641918182373
puzzle	152	38	2	3	2	6	17.84718132019043	5.265563011169434	-1.9256219863891602
,	152	39	2	3	2	1	1.6083236932754517	5.279297828674316	-0.013734817504882812
orange	152	40	1	3	2	6	12.328341484069824	6.884536266326904	-1.605238437652588
,	152	41	1	3	2	1	1.1212960481643677	4.731720924377441	2.152815341949463
letter	152	42	1	3	2	6	13.554675102233887	7.69085168838501	-2.9591307640075684
,	152	43	1	3	2	1	0.6993033289909363	3.06876540184021	4.6220862865448
acid	152	44	1	3	2	4	13.16500473022461	5.841113567352295	-2.772348165512085
,	152	45	1	3	2	1	1.197784423828125	4.62670373916626	1.2144098281860352
pasture	152	46	2	3	2	7	17.291439056396484	7.14260721206665	-2.5159034729003906
,	152	47	2	3	2	1	0.4271387755870819	1.8894709348678589	5.2531362771987915
speaker	152	48	2	3	2	7	13.569639205932617	6.672347068786621	-4.782876133918762
,	152	49	2	3	2	1	0.8165315389633179	2.642794370651245	4.029552698135376
orange	152	50	1	3	2	6	13.728717803955078	6.135026931762695	-3.49223256111145
,	152	51	1	3	2	1	1.1197969913482666	4.973540782928467	1.1614861488342285
letter	152	52	1	3	2	6	14.372613906860352	7.068019390106201	-2.0944786071777344
,	152	53	1	3	2	1	0.6822866201400757	2.9778597354888916	4.09015965461731
acid	152	54	1	3	2	4	13.060681343078613	5.6192545890808105	-2.641394853591919
.	152	55	1	3	2	1	5.052883148193359	4.749990463256836	0.8692641258239746
in	153	0	0	3	2	2	5.5347185134887695	7.030012607574463	0.0
the	153	1	0	3	2	3	1.9602857828140259	3.8411402702331543	3.1888723373413086
newspaper	153	2	0	3	2	9	11.47335433959961	7.764246940612793	-3.9231066703796387
,	153	3	0	3	2	1	1.7755169868469238	5.869711399078369	1.8945355415344238
somebody	153	4	0	3	2	8	16.164867401123047	5.068793296813965	0.8009181022644043
wrote	153	5	0	3	2	5	8.46602725982666	7.503154277801514	-2.434360980987549
the	153	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	153	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	153	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	153	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
island	153	10	1	3	2	6	19.902366638183594	2.237673282623291	2.099885940551758
,	153	11	1	3	2	1	3.6886329650878906	8.087162017822266	-5.849488735198975
theory	153	12	1	3	2	6	16.081748962402344	7.880096435546875	0.20706558227539062
,	153	13	1	3	2	1	0.8073840141296387	3.2746593952178955	4.6054370403289795
person	153	14	1	3	2	6	13.7373685836792	6.182956695556641	-2.908297300338745
,	153	15	1	3	2	1	1.465212345123291	4.868563175201416	1.3143935203552246
chapel	153	16	2	3	2	6	17.8635196685791	7.249379634857178	-2.3808164596557617
,	153	17	2	3	2	1	0.9560770988464355	3.728592872619629	3.520786762237549
record	153	18	2	3	2	6	13.186744689941406	6.6061692237854	-2.8775763511657715
,	153	19	2	3	2	1	0.6132323741912842	2.8203132152557373	3.785856008529663
island	153	20	1	3	2	6	13.447221755981445	8.562630653381348	-5.74231743812561
,	153	21	1	3	2	1	1.0386234521865845	4.881317138671875	3.6813135147094727
theory	153	22	1	3	2	6	13.809304237365723	7.96816873550415	-3.0868515968322754
,	153	23	1	3	2	1	0.5129480361938477	1.9749892950057983	5.993179440498352
person	153	24	1	3	2	6	13.918133735656738	7.25703239440918	-5.282043099403381
,	153	25	1	3	2	1	1.16628897190094	4.19787073135376	3.05916166305542
frontier	153	26	2	3	2	8	15.902047157287598	7.516245365142822	-3.3183746337890625
,	153	27	2	3	2	1	1.3621747493743896	6.0364155769348145	1.4798297882080078
diamond	153	28	2	3	2	7	15.091432571411133	7.810022354125977	-1.773606777191162
,	153	29	2	3	2	1	0.6462218165397644	3.0593836307525635	4.750638723373413
island	153	30	1	3	2	6	13.86501693725586	7.448544502258301	-4.389160871505737
,	153	31	1	3	2	1	0.6535983085632324	3.306234121322632	4.142310380935669
theory	153	32	1	3	2	6	15.407978057861328	7.343948841094971	-4.037714719772339
,	153	33	1	3	2	1	0.39902347326278687	1.4891841411590576	5.854764699935913
person	153	34	1	3	2	6	13.769580841064453	7.247825622558594	-5.758641481399536
,	153	35	1	3	2	1	1.0314252376556396	3.6773805618286133	3.5704450607299805
hunter	153	36	2	3	2	6	14.455434799194336	7.270750522613525	-3.593369960784912
,	153	37	2	3	2	1	0.5940890312194824	2.758359432220459	4.512391090393066
puzzle	153	38	2	3	2	6	16.013629913330078	6.945547103881836	-4.187187671661377
,	153	39	2	3	2	1	1.0684775114059448	4.306663513183594	2.638883590698242
island	153	40	1	3	2	6	15.729021072387695	8.212007522583008	-3.905344009399414
,	153	41	1	3	2	1	1.231589436531067	5.536552429199219	2.675455093383789
theory	153	42	1	3	2	6	13.27694320678711	7.878188133239746	-2.3416357040405273
,	153	43	1	3	2	1	0.45508748292922974	1.7429230213165283	6.135265111923218
person	153	44	1	3	2	6	13.080375671386719	7.412051677703857	-5.669128656387329
,	153	45	1	3	2	1	1.1859782934188843	4.268134117126465	3.1439175605773926
pasture	153	46	2	3	2	7	16.163331985473633	7.520491600036621	-3.2523574829101562
,	153	47	2	3	2	1	0.41753682494163513	1.6196638345718384	5.900827765464783
speaker	153	48	2	3	2	7	16.695398330688477	7.0782790184021	-5.458615183830261
,	153	49	2	3	2	1	0.6868484020233154	2.163357973098755	4.914921045303345
island	153	50	1	3	2	6	14.691340446472168	6.763497829437256	-4.600139856338501
,	153	51	1	3	2	1	0.7768796682357788	3.6460723876953125	3.1174254417419434
theory	153	52	1	3	2	6	14.56650161743164	7.0139546394348145	-3.367882251739502
,	153	53	1	3	2	1	0.4796557128429413	1.7323660850524902	5.281588554382324
person	153	54	1	3	2	6	13.189476013183594	7.067270755767822	-5.334904670715332
.	153	55	1	3	2	1	5.191963195800781	4.7510504722595215	2.316220283508301
in	154	0	0	3	2	2	5.5347185134887695	7.030012607574463	0.0
the	154	1	0	3	2	3	1.9602857828140259	3.8411402702331543	3.1888723373413086
newspaper	154	2	0	3	2	9	11.47335433959961	7.764246940612793	-3.9231066703796387
,	154	3	0	3	2	1	1.7755169868469238	5.869711399078369	1.8945355415344238
somebody	154	4	0	3	2	8	16.164867401123047	5.068793296813965	0.8009181022644043
wrote	154	5	0	3	2	5	8.46602725982666	7.503154277801514	-2.434360980987549
the	154	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	154	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	154	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	154	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
dragon	154	10	1	3	2	6	16.344947814941406	2.237673282623291	2.099885940551758
,	154	11	1	3	2	1	3.445188522338867	7.63160514831543	-5.393931865692139
pillow	154	12	1	3	2	6	18.90854835510254	7.918550491333008	-0.2869453430175781
,	154	13	1	3	2	1	1.871943712234497	6.78879451751709	1.129755973815918
aspect	154	14	1	3	2	6	16.849124908447266	7.7301716804504395	-0.9413771629333496
,	154	15	1	3	2	1	1.982797384262085	4.275153160095215	3.4550185203552246
chapel	154	16	2	3	2	6	16.877689361572266	7.716341495513916	-3.441188335418701
,	154	17	2	3	2	1	1.278930902481079	4.902521133422852	2.8138203620910645
record	154	18	2	3	2	6	13.772940635681152	7.329168796539307	-2.426647663116455
,	154	19	2	3	2	1	0.9661073088645935	4.172013759613037	3.1571550369262695
dragon	154	20	1	3	2	6	12.178098678588867	8.126754760742188	-3.9547410011291504
,	154	21	1	3	2	1	1.3352655172348022	5.392654895782471	2.734099864959717
pillow	154	22	1	3	2	6	15.950387954711914	7.647218227386475	-2.254563331604004
,	154	23	1	3	2	1	1.2295863628387451	5.697751998901367	1.9494662284851074
aspect	154	24	1	3	2	6	15.589138984680176	7.5663981437683105	-1.8686461448669434
,	154	25	1	3	2	1	1.5054486989974976	3.6575024127960205	3.90889573097229
frontier	154	26	2	3	2	8	16.485580444335938	8.490863800048828	-4.833361387252808
,	154	27	2	3	2	1	1.3240171670913696	6.113828659057617	2.377035140991211
diamond	154	28	2	3	2	7	12.333250999450684	8.415168762207031	-2.301340103149414
,	154	29	2	3	2	1	0.8454589247703552	4.335839748382568	4.079329013824463
dragon	154	30	1	3	2	6	8.80853271484375	8.178982734680176	-3.8431429862976074
,	154	31	1	3	2	1	0.7270062565803528	3.513690948486328	4.665291786193848
pillow	154	32	1	3	2	6	14.879290580749512	7.7313432693481445	-4.217652320861816
,	154	33	1	3	2	1	0.7209276556968689	3.9620561599731445	3.769287109375
aspect	154	34	1	3	2	6	15.978824615478516	7.912341594696045	-3.9502854347229004
,	154	35	1	3	2	1	1.2775336503982544	3.2949817180633545	4.61735987663269
hunter	154	36	2	3	2	6	14.166146278381348	8.54761028289795	-5.252628564834595
,	154	37	2	3	2	1	0.8742179274559021	3.9523563385009766	4.595253944396973
puzzle	154	38	2	3	2	6	16.285995483398438	7.565556049346924	-3.6131997108459473
,	154	39	2	3	2	1	0.8850138187408447	3.848111867904663	3.7174441814422607
dragon	154	40	1	3	2	6	9.819658279418945	7.86489200592041	-4.016780138015747
,	154	41	1	3	2	1	1.212003469467163	5.334949493408203	2.529942512512207
pillow	154	42	1	3	2	6	14.5471830368042	7.908890247344971	-2.5739407539367676
,	154	43	1	3	2	1	0.9154033064842224	4.842763423919678	3.066126823425293
aspect	154	44	1	3	2	6	15.615220069885254	7.93805456161499	-3.0952911376953125
,	154	45	1	3	2	1	1.2490313053131104	3.1542365550994873	4.783818006515503
pasture	154	46	2	3	2	7	18.975421905517578	8.783042907714844	-5.6288063526153564
,	154	47	2	3	2	1	0.3851405382156372	1.904147982597351	6.878894925117493
speaker	154	48	2	3	2	7	16.14097785949707	7.929363250732422	-6.025215268135071
,	154	49	2	3	2	1	0.8259407877922058	3.0813848972320557	4.847978353500366
dragon	154	50	1	3	2	6	10.355957984924316	7.51105260848999	-4.429667711257935
,	154	51	1	3	2	1	0.675754964351654	3.6577558517456055	3.8532967567443848
pillow	154	52	1	3	2	6	13.745572090148926	7.411376953125	-3.7536211013793945
,	154	53	1	3	2	1	0.9800392389297485	5.066702842712402	2.3446741104125977
aspect	154	54	1	3	2	6	15.849334716796875	7.859567165374756	-2.7928643226623535
.	154	55	1	3	2	1	7.629459857940674	3.1211636066436768	4.738403558731079
in	155	0	0	3	2	2	5.5347185134887695	7.030012607574463	0.0
the	155	1	0	3	2	3	1.9602857828140259	3.8411402702331543	3.1888723373413086
newspaper	155	2	0	3	2	9	11.47335433959961	7.764246940612793	-3.9231066703796387
,	155	3	0	3	2	1	1.7755169868469238	5.869711399078369	1.8945355415344238
somebody	155	4	0	3	2	8	16.164867401123047	5.068793296813965	0.8009181022644043
wrote	155	5	0	3	2	5	8.46602725982666	7.503154277801514	-2.434360980987549
the	155	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	155	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	155	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	155	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
writing	155	10	1	3	2	7	13.61757755279541	2.237673282623291	2.099885940551758
,	155	11	1	3	2	1	3.3238420486450195	5.6113667488098145	-3.3736934661865234
pocket	155	12	1	3	2	6	18.623239517211914	5.202633857727051	0.40873289108276367
,	155	13	1	3	2	1	2.5710623264312744	6.435050010681152	-1.2324161529541016
training	155	14	1	3	2	8	13.351625442504883	6.839262962341309	-0.40421295166015625
,	155	15	1	3	2	1	0.6585281491279602	2.0147006511688232	4.824562311172485
chapel	155	16	2	3	2	6	17.290393829345703	8.052316665649414	-6.037616014480591
,	155	17	2	3	2	1	1.0457396507263184	4.534770965576172	3.517545700073242
record	155	18	2	3	2	6	12.560332298278809	7.968428611755371	-3.433657646179199
,	155	19	2	3	2	1	0.6772675514221191	3.3494760990142822	4.618952512741089
writing	155	20	1	3	2	7	9.590605735778809	9.146808624267578	-5.797332525253296
,	155	21	1	3	2	1	0.8672687411308289	3.4908742904663086	5.6559343338012695
pocket	155	22	1	3	2	6	15.994132995605469	8.168601036071777	-4.677726745605469
,	155	23	1	3	2	1	0.7807502150535583	4.056304454803467	4.1122965812683105
training	155	24	1	3	2	8	10.985530853271484	8.217005729675293	-4.160701274871826
,	155	25	1	3	2	1	0.510818600654602	1.6907342672348022	6.526271462440491
frontier	155	26	2	3	2	8	15.896848678588867	8.184174537658691	-6.493440270423889
,	155	27	2	3	2	1	1.8967604637145996	7.739551544189453	0.4446229934692383
diamond	155	28	2	3	2	7	15.315034866333008	8.693098068237305	-0.9535465240478516
,	155	29	2	3	2	1	0.8939173221588135	4.5235595703125	4.169538497924805
writing	155	30	1	3	2	7	11.800990104675293	8.761259078979492	-4.237699508666992
,	155	31	1	3	2	1	0.3729695677757263	1.3962104320526123	7.36504864692688
pocket	155	32	1	3	2	6	14.68393611907959	8.065038681030273	-6.668828248977661
,	155	33	1	3	2	1	1.1550801992416382	5.207525253295898	2.857513427734375
training	155	34	1	3	2	8	12.023595809936523	8.231107711791992	-3.0235824584960938
,	155	35	1	3	2	1	0.457767128944397	1.4600765705108643	6.771031141281128
hunter	155	36	2	3	2	6	15.978800773620605	8.248705863952637	-6.7886292934417725
,	155	37	2	3	2	1	0.7431392669677734	3.6152570247650146	4.633448839187622
puzzle	155	38	2	3	2	6	12.619029998779297	8.30366039276123	-4.688403367996216
,	155	39	2	3	2	1	0.8217963576316833	3.5373408794403076	4.766319513320923
writing	155	40	1	3	2	7	9.070657730102539	9.07582950592041	-5.5384886264801025
,	155	41	1	3	2	1	0.5229722261428833	1.8789360523223877	7.1968934535980225
pocket	155	42	1	3	2	6	15.39802074432373	8.500089645385742	-6.6211535930633545
,	155	43	1	3	2	1	1.062530755996704	4.928337097167969	3.5717525482177734
training	155	44	1	3	2	8	11.298912048339844	8.29062557220459	-3.362288475036621
,	155	45	1	3	2	1	0.4534079134464264	1.407002568244934	6.883623003959656
pasture	155	46	2	3	2	7	18.012271881103516	8.543521881103516	-7.1365193128585815
,	155	47	2	3	2	1	0.48344457149505615	1.9996191263198853	6.54390275478363
speaker	155	48	2	3	2	7	14.302735328674316	8.406437873840332	-6.406818747520447
,	155	49	2	3	2	1	0.6479977369308472	2.158146858215332	6.248291015625
writing	155	50	1	3	2	7	8.718507766723633	8.348998069763184	-6.190851211547852
,	155	51	1	3	2	1	0.49603721499443054	1.7132693529129028	6.635728716850281
pocket	155	52	1	3	2	6	14.860713005065918	7.92481803894043	-6.211548686027527
,	155	53	1	3	2	1	1.1007505655288696	5.353365421295166	2.5714526176452637
training	155	54	1	3	2	8	11.389549255371094	8.405325889587402	-3.0519604682922363
.	155	55	1	3	2	1	10.108429908752441	1.4481202363967896	6.957205653190613
in	156	0	0	3	2	2	5.5347185134887695	7.030012607574463	0.0
the	156	1	0	3	2	3	1.9602857828140259	3.8411402702331543	3.1888723373413086
newspaper	156	2	0	3	2	9	11.47335433959961	7.764246940612793	-3.9231066703796387
,	156	3	0	3	2	1	1.7755169868469238	5.869711399078369	1.8945355415344238
somebody	156	4	0	3	2	8	16.164867401123047	5.068793296813965	0.8009181022644043
wrote	156	5	0	3	2	5	8.46602725982666	7.503154277801514	-2.434360980987549
the	156	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	156	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	156	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	156	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
sailor	156	10	1	3	2	6	22.305706024169922	2.237673282623291	2.099885940551758
,	156	11	1	3	2	1	3.374093770980835	6.168943405151367	-3.931270122528076
matter	156	12	1	3	2	6	16.41391372680664	8.152876853942871	-1.983933448791504
,	156	13	1	3	2	1	0.9049328565597534	3.7890422344207764	4.363834619522095
darkness	156	14	1	3	2	8	11.978357315063477	6.918834686279297	-3.1297924518585205
,	156	15	1	3	2	1	0.5669973492622375	2.3487250804901123	4.570109605789185
chapel	156	16	2	3	2	6	18.403528213500977	6.970264434814453	-4.621539354324341
,	156	17	2	3	2	1	1.0379246473312378	4.13450288772583	2.835761547088623
record	156	18	2	3	2	6	13.867807388305664	6.638592720031738	-2.504089832305908
,	156	19	2	3	2	1	0.7109500765800476	3.2556211948394775	3.3829715251922607
sailor	156	20	1	3	2	6	14.996370315551758	8.217073440551758	-4.96145224571228
,	156	21	1	3	2	1	0.6774811744689941	3.012977123260498	5.20409631729126
matter	156	22	1	3	2	6	16.967975616455078	6.911781311035156	-3.898804187774658
,	156	23	1	3	2	1	0.6426136493682861	2.6707520484924316	4.241029262542725
darkness	156	24	1	3	2	8	11.283164024353027	7.332187175750732	-4.661435127258301
,	156	25	1	3	2	1	0.5043651461601257	1.91078782081604	5.421399354934692
frontier	156	26	2	3	2	8	16.030698776245117	7.398738861083984	-5.487951040267944
,	156	27	2	3	2	1	1.6990880966186523	7.316673755645752	0.08206510543823242
diamond	156	28	2	3	2	7	14.628396034240723	7.89052677154541	-0.5738530158996582
,	156	29	2	3	2	1	0.728314995765686	3.656365394592285	4.234161376953125
sailor	156	30	1	3	2	6	13.953805923461914	7.751644134521484	-4.095278739929199
,	156	31	1	3	2	1	0.36341187357902527	1.598537802696228	6.153106331825256
matter	156	32	1	3	2	6	16.78386116027832	6.410158157348633	-4.811620354652405
,	156	33	1	3	2	1	0.6231586933135986	2.4051525592803955	4.005005598068237
darkness	156	34	1	3	2	8	10.147221565246582	7.551930904388428	-5.146778345108032
,	156	35	1	3	2	1	0.4858955144882202	1.7701133489608765	5.781817555427551
hunter	156	36	2	3	2	6	14.551270484924316	7.565107345581055	-5.794993996620178
,	156	37	2	3	2	1	0.7525985836982727	3.3665881156921387	4.198519229888916
puzzle	156	38	2	3	2	6	16.108566284179688	7.141124248504639	-3.7745361328125
,	156	39	2	3	2	1	0.9104334115982056	3.8227744102478027	3.318349838256836
sailor	156	40	1	3	2	6	14.138107299804688	7.892830848693848	-4.070056438446045
,	156	41	1	3	2	1	0.674341082572937	2.8932764530181885	4.999554395675659
matter	156	42	1	3	2	6	16.226621627807617	7.298823833465576	-4.405547380447388
,	156	43	1	3	2	1	0.7334023714065552	2.848914623260498	4.449909210205078
darkness	156	44	1	3	2	8	9.358719825744629	8.049710273742676	-5.200795650482178
,	156	45	1	3	2	1	0.48588308691978455	1.821077585220337	6.228632688522339
pasture	156	46	2	3	2	7	19.648590087890625	7.96459436416626	-6.143516778945923
,	156	47	2	3	2	1	0.4916777014732361	2.169304370880127	5.795289993286133
speaker	156	48	2	3	2	7	15.472221374511719	8.00119686126709	-5.831892490386963
,	156	49	2	3	2	1	0.7197147011756897	2.3580851554870605	5.643111705780029
sailor	156	50	1	3	2	6	12.712888717651367	7.352753162384033	-4.994668006896973
,	156	51	1	3	2	1	0.579643964767456	2.5634090900421143	4.789344072341919
matter	156	52	1	3	2	6	17.195423126220703	7.029674530029297	-4.466265439987183
,	156	53	1	3	2	1	0.6414017677307129	2.5731494426727295	4.456525087356567
darkness	156	54	1	3	2	8	9.861750602722168	7.601623058319092	-5.028473615646362
.	156	55	1	3	2	1	6.746448516845703	1.9062577486038208	5.695365309715271
in	157	0	0	3	2	2	5.5347185134887695	7.030012607574463	0.0
the	157	1	0	3	2	3	1.9602857828140259	3.8411402702331543	3.1888723373413086
newspaper	157	2	0	3	2	9	11.47335433959961	7.764246940612793	-3.9231066703796387
,	157	3	0	3	2	1	1.7755169868469238	5.869711399078369	1.8945355415344238
somebody	157	4	0	3	2	8	16.164867401123047	5.068793296813965	0.8009181022644043
wrote	157	5	0	3	2	5	8.46602725982666	7.503154277801514	-2.434360980987549
the	157	6	0	3	2	3	3.6970009803771973	5.672510147094727	1.830644130706787
following	157	7	0	3	2	9	8.149749755859375	8.363988876342773	-2.691478729248047
words	157	8	0	3	2	5	4.265489101409912	7.774806499481201	0.5891823768615723
:	157	9	0	3	2	1	2.832608938217163	4.337559223175049	3.4372472763061523
image	157	10	1	3	2	5	17.491697311401367	2.237673282623291	2.099885940551758
,	157	11	1	3	2	1	3.074162483215332	6.701175212860107	-4.463501930236816
butcher	157	12	1	3	2	7	18.09375762939453	8.667352676391602	-1.9661774635314941
,	157	13	1	3	2	1	0.5361540913581848	2.280621290206909	6.386731386184692
anchor	157	14	1	3	2	6	14.93923568725586	6.487033367156982	-4.206412076950073
,	157	15	1	3	2	1	0.7708841562271118	3.2032291889190674	3.283804178237915
chapel	157	16	2	3	2	6	16.141813278198242	6.797837257385254	-3.5946080684661865
