word	sentid	corpuspos	markers	list_len	dist_len	wlen	surp	hs	dHs
chapel	68	14	2	2	3	6	14.174223899841309	6.814306735992432	-3.7932474613189697
,	68	15	2	2	3	1	0.5653018951416016	2.5655570030212402	4.248749732971191
record	68	16	2	2	3	6	15.545534133911133	6.596170902252197	-4.030613899230957
,	68	17	2	2	3	1	0.9757950901985168	4.6834893226623535	1.9126815795898438
railway	68	18	2	2	3	7	16.14152717590332	6.738777160644531	-2.0552878379821777
,	68	19	2	2	3	1	1.2471972703933716	5.949926376342773	0.7888507843017578
engine	68	20	1	2	3	6	8.868697166442871	8.41715145111084	-2.4672250747680664
,	68	21	1	2	3	1	0.797934889793396	4.094520568847656	4.322630882263184
timber	68	22	1	2	3	6	11.869964599609375	8.174590110778809	-4.080069541931152
,	68	23	1	2	3	1	0.5383421778678894	2.5539095401763916	5.620680570602417
frontier	68	24	2	2	3	8	18.20233726501465	8.481980323791504	-5.928070783615112
,	68	25	2	2	3	1	0.9942792654037476	5.114642143249512	3.367338180541992
diamond	68	26	2	2	3	7	12.378828048706055	8.255053520202637	-3.140411376953125
,	68	27	2	2	3	1	0.5800278186798096	3.2901391983032227	4.964914321899414
velvet	68	28	2	2	3	6	12.196249008178711	8.324345588684082	-5.034206390380859
,	68	29	2	2	3	1	1.8833181858062744	6.646402835845947	1.6779427528381348
engine	68	30	1	2	3	6	9.557205200195312	8.678093910217285	-2.031691074371338
,	68	31	1	2	3	1	0.43215253949165344	2.3683688640594482	6.309725046157837
timber	68	32	1	2	3	6	10.215093612670898	8.378798484802246	-6.010429620742798
,	68	33	1	2	3	1	0.4228208661079407	2.160431385040283	6.218367099761963
hunter	68	34	2	2	3	6	17.13020133972168	8.58818531036377	-6.427753925323486
,	68	35	2	2	3	1	0.3929571211338043	1.9634495973587036	6.624735713005066
puzzle	68	36	2	2	3	6	15.59264087677002	8.450360298156738	-6.486910700798035
,	68	37	2	2	3	1	0.5124411582946777	2.2633769512176514	6.186983346939087
virtue	68	38	2	2	3	6	18.89865493774414	8.391242980957031	-6.12786602973938
,	68	39	2	2	3	1	0.2948940098285675	1.0432337522506714	7.34800922870636
engine	68	40	1	2	3	6	9.994175910949707	8.554211616516113	-7.510977864265442
,	68	41	1	2	3	1	0.4233076572418213	2.0287258625030518	6.5254857540130615
timber	68	42	1	2	3	6	10.731816291809082	8.266010284423828	-6.237284421920776
,	68	43	1	2	3	1	0.3684374690055847	1.882055401802063	6.383954882621765
pasture	68	44	2	2	3	7	15.427726745605469	8.817672729492188	-6.9356173276901245
,	68	45	2	2	3	1	0.21574833989143372	1.1733869314193726	7.644285798072815
speaker	68	46	2	2	3	7	16.669878005981445	8.578320503234863	-7.404933571815491
,	68	47	2	2	3	1	0.38683897256851196	1.947327971458435	6.630992531776428
status	68	48	2	2	3	6	16.362735748291016	8.426647186279297	-6.479319214820862
,	68	49	2	2	3	1	0.296485960483551	1.4570461511611938	6.969601035118103
engine	68	50	1	2	3	6	8.684630393981934	8.688897132873535	-7.231850981712341
,	68	51	1	2	3	1	0.445319265127182	2.425568103790283	6.263329029083252
timber	68	52	1	2	3	6	10.848980903625488	8.434623718261719	-6.0090556144714355
.	68	53	1	2	3	1	9.338386535644531	1.9787852764129639	6.455838441848755
in	69	0	0	2	5	2	4.79677152633667	6.5332417488098145	0.0
the	69	1	0	2	5	3	1.9902441501617432	3.7717363834381104	2.761505365371704
newspaper	69	2	0	2	5	9	11.433998107910156	7.638533115386963	-3.8667967319488525
,	69	3	0	2	5	1	2.3529775142669678	6.238657474517822	1.3998756408691406
somebody	69	4	0	2	5	8	17.40663719177246	4.3492608070373535	1.8893966674804688
wrote	69	5	0	2	5	5	6.853398323059082	8.046598434448242	-3.6973376274108887
the	69	6	0	2	5	3	3.534341812133789	5.278502941131592	2.7680954933166504
following	69	7	0	2	5	9	7.785698413848877	8.798158645629883	-3.519655704498291
words	69	8	0	2	5	5	6.62675142288208	8.160663604736328	0.6374950408935547
:	69	9	0	2	5	1	1.5954397916793823	3.9771318435668945	4.183531761169434
patience	69	10	1	2	5	8	18.71799659729004	2.718076705932617	1.2590551376342773
,	69	11	1	2	5	1	1.43794584274292	4.159799575805664	-1.4417228698730469
notion	69	12	1	2	5	6	19.62291145324707	7.456668376922607	-3.2968688011169434
,	69	13	1	2	5	1	1.0509403944015503	2.535463333129883	4.921205043792725
chapel	69	14	2	2	5	6	16.72650718688965	8.70772647857666	-6.172263145446777
,	69	15	2	2	5	1	0.49816492199897766	1.854020118713379	6.853706359863281
record	69	16	2	2	5	6	14.415163040161133	6.340208053588867	-4.486187934875488
,	69	17	2	2	5	1	0.6738640666007996	3.154625654220581	3.185582399368286
railway	69	18	2	2	5	7	18.202228546142578	6.895346641540527	-3.7407209873199463
,	69	19	2	2	5	1	1.024613618850708	5.186043739318848	1.7093029022216797
wedding	69	20	2	2	5	7	14.002666473388672	8.290360450744629	-3.1043167114257812
,	69	21	2	2	5	1	0.9414724111557007	4.668306827545166	3.622053623199463
million	69	22	2	2	5	7	21.798593521118164	7.247354984283447	-2.5790481567382812
,	69	23	2	2	5	1	1.2632193565368652	5.319067001342773	1.9282879829406738
patience	69	24	1	2	5	8	11.592822074890137	7.274716854095459	-1.9556498527526855
,	69	25	1	2	5	1	0.3822121322154999	1.224971890449524	6.049744963645935
notion	69	26	1	2	5	6	17.163959503173828	7.514129638671875	-6.289157748222351
,	69	27	1	2	5	1	0.7187458872795105	2.4436697959899902	5.070459842681885
frontier	69	28	2	2	5	8	17.387853622436523	8.96186351776123	-6.51819372177124
,	69	29	2	2	5	1	1.078171968460083	4.8613057136535645	4.100557804107666
diamond	69	30	2	2	5	7	15.68249797821045	7.97684383392334	-3.1155381202697754
,	69	31	2	2	5	1	0.6368516087532043	3.2434403896331787	4.733403444290161
velvet	69	32	2	2	5	6	13.348244667053223	7.743464946746826	-4.5000245571136475
,	69	33	2	2	5	1	1.1579526662826538	5.151968002319336	2.5914969444274902
pupil	69	34	2	2	5	5	16.229110717773438	7.675251483917236	-2.5232834815979004
,	69	35	2	2	5	1	0.45967188477516174	1.8456624746322632	5.829589009284973
amount	69	36	2	2	5	6	14.587002754211426	7.674360275268555	-5.8286978006362915
,	69	37	2	2	5	1	0.6754947304725647	2.155609607696533	5.5187506675720215
patience	69	38	1	2	5	8	9.034660339355469	9.318155288696289	-7.162545680999756
,	69	39	1	2	5	1	0.26268270611763	0.9172602295875549	8.400895059108734
notion	69	40	1	2	5	6	16.92736053466797	8.437206268310547	-7.519946038722992
,	69	41	1	2	5	1	0.5848159790039062	2.0100603103637695	6.427145957946777
hunter	69	42	2	2	5	6	18.35909652709961	9.132686614990234	-7.122626304626465
,	69	43	2	2	5	1	0.5020896792411804	2.306082010269165	6.826604604721069
puzzle	69	44	2	2	5	6	13.419103622436523	8.661101341247559	-6.3550193309783936
,	69	45	2	2	5	1	0.4309002757072449	1.8456716537475586	6.8154296875
virtue	69	46	2	2	5	6	13.402993202209473	8.961243629455566	-7.115571975708008
,	69	47	2	2	5	1	0.28476735949516296	1.1272869110107422	7.833956718444824
oyster	69	48	2	2	5	6	17.480724334716797	9.221485137939453	-8.094198226928711
,	69	49	2	2	5	1	0.9067303538322449	4.369429111480713	4.85205602645874
figure	69	50	2	2	5	6	14.907102584838867	8.715147018432617	-4.345717906951904
,	69	51	2	2	5	1	0.34461599588394165	1.567772388458252	7.147374629974365
patience	69	52	1	2	5	8	8.830179214477539	9.053272247314453	-7.485499858856201
,	69	53	1	2	5	1	0.23059087991714478	0.8096981048583984	8.243574142456055
notion	69	54	1	2	5	6	16.834251403808594	8.635177612304688	-7.825479507446289
,	69	55	1	2	5	1	0.5495233535766602	1.9261760711669922	6.709001541137695
pasture	69	56	2	2	5	7	18.958696365356445	8.901588439941406	-6.975412368774414
,	69	57	2	2	5	1	0.2545240819454193	1.1805644035339355	7.721024036407471
speaker	69	58	2	2	5	7	16.94348907470703	8.825920104980469	-7.645355701446533
,	69	59	2	2	5	1	0.5422288179397583	2.3154704570770264	6.510449647903442
status	69	60	2	2	5	6	13.60770320892334	8.859116554260254	-6.5436460971832275
,	69	61	2	2	5	1	0.24803076684474945	1.1328556537628174	7.7262609004974365
couple	69	62	2	2	5	6	21.341594696044922	9.020466804504395	-7.887611150741577
,	69	63	2	2	5	1	1.0024396181106567	4.402281284332275	4.618185520172119
forest	69	64	2	2	5	6	14.599132537841797	7.983499050140381	-3.5812177658081055
,	69	65	2	2	5	1	0.6429811120033264	3.4287338256835938	4.554765224456787
patience	69	66	1	2	5	8	11.67331314086914	8.32628059387207	-4.897546768188477
,	69	67	1	2	5	1	0.24918189644813538	0.92197185754776	7.40430873632431
notion	69	68	1	2	5	6	15.930157661437988	8.085912704467773	-7.163940846920013
.	69	69	1	2	5	1	6.673657417297363	2.2164595127105713	5.869453191757202
in	70	0	0	2	5	2	4.79677152633667	6.5332417488098145	0.0
the	70	1	0	2	5	3	1.9902441501617432	3.7717363834381104	2.761505365371704
newspaper	70	2	0	2	5	9	11.433998107910156	7.638533115386963	-3.8667967319488525
,	70	3	0	2	5	1	2.3529775142669678	6.238657474517822	1.3998756408691406
somebody	70	4	0	2	5	8	17.40663719177246	4.3492608070373535	1.8893966674804688
wrote	70	5	0	2	5	5	6.853398323059082	8.046598434448242	-3.6973376274108887
the	70	6	0	2	5	3	3.534341812133789	5.278502941131592	2.7680954933166504
following	70	7	0	2	5	9	7.785698413848877	8.798158645629883	-3.519655704498291
words	70	8	0	2	5	5	6.62675142288208	8.160663604736328	0.6374950408935547
:	70	9	0	2	5	1	1.5954397916793823	3.9771318435668945	4.183531761169434
pleasure	70	10	1	2	5	8	18.423410415649414	2.718076705932617	1.2590551376342773
,	70	11	1	2	5	1	2.9153223037719727	6.673525810241699	-3.955449104309082
pattern	70	12	1	2	5	7	15.083162307739258	9.020940780639648	-2.347414970397949
,	70	13	1	2	5	1	0.9391281008720398	3.3560800552368164	5.664860725402832
chapel	70	14	2	2	5	6	15.340797424316406	8.649503707885742	-5.293423652648926
,	70	15	2	2	5	1	0.6014465093612671	2.5046584606170654	6.144845247268677
record	70	16	2	2	5	6	14.482338905334473	7.853896617889404	-5.349238157272339
,	70	17	2	2	5	1	0.9201785326004028	4.424605369567871	3.429291248321533
railway	70	18	2	2	5	7	17.077068328857422	7.504673957824707	-3.080068588256836
,	70	19	2	2	5	1	1.366747498512268	6.367757320404053	1.1369166374206543
wedding	70	20	2	2	5	7	13.095703125	8.824126243591309	-2.456368923187256
,	70	21	2	2	5	1	0.8468909859657288	4.2203474044799805	4.603778839111328
million	70	22	2	2	5	7	21.491039276123047	6.743290901184082	-2.5229434967041016
,	70	23	2	2	5	1	1.2316187620162964	5.456081390380859	1.2872095108032227
pleasure	70	24	1	2	5	8	13.5685453414917	7.442701816558838	-1.9866204261779785
,	70	25	1	2	5	1	0.8222854137420654	3.2265396118164062	4.216162204742432
pattern	70	26	1	2	5	7	19.256330490112305	8.515995025634766	-5.289455413818359
,	70	27	1	2	5	1	0.4579395353794098	2.01497745513916	6.5010175704956055
frontier	70	28	2	2	5	8	17.8165340423584	9.13524341583252	-7.120265960693359
,	70	29	2	2	5	1	1.0880242586135864	5.2009477615356445	3.934295654296875
diamond	70	30	2	2	5	7	14.521352767944336	8.759163856506348	-3.558216094970703
,	70	31	2	2	5	1	0.681537389755249	3.7056868076324463	5.053477048873901
velvet	70	32	2	2	5	6	12.214509010314941	8.604508399963379	-4.898821592330933
,	70	33	2	2	5	1	1.6015913486480713	6.366462230682373	2.238046169281006
pupil	70	34	2	2	5	5	16.45380401611328	8.659317016601562	-2.2928547859191895
,	70	35	2	2	5	1	0.3772517144680023	1.770500898361206	6.8888161182403564
amount	70	36	2	2	5	6	13.712554931640625	8.479290962219238	-6.708790063858032
,	70	37	2	2	5	1	0.5601881146430969	2.110680341720581	6.368610620498657
pleasure	70	38	1	2	5	8	10.444354057312012	9.21934986114502	-7.1086695194244385
,	70	39	1	2	5	1	0.43649882078170776	1.708495020866394	7.5108548402786255
pattern	70	40	1	2	5	7	17.944894790649414	9.219661712646484	-7.51116669178009
,	70	41	1	2	5	1	0.3299821615219116	1.5253585577011108	7.6943031549453735
hunter	70	42	2	2	5	6	17.785058975219727	9.560952186584473	-8.035593628883362
,	70	43	2	2	5	1	0.5144308805465698	2.646822929382324	6.914129257202148
puzzle	70	44	2	2	5	6	12.9430570602417	9.096757888793945	-6.449934959411621
,	70	45	2	2	5	1	0.41460472345352173	1.8531802892684937	7.243577599525452
virtue	70	46	2	2	5	6	14.342094421386719	9.244933128356934	-7.39175283908844
,	70	47	2	2	5	1	0.2609582841396332	1.0672296285629272	8.177703499794006
oyster	70	48	2	2	5	6	15.47034740447998	9.397784233093262	-8.330554604530334
,	70	49	2	2	5	1	1.0751259326934814	5.333362102508545	4.064422130584717
figure	70	50	2	2	5	6	15.68265438079834	9.271224021911621	-3.937861919403076
,	70	51	2	2	5	1	0.3691517412662506	1.729610800743103	7.541613221168518
pleasure	70	52	1	2	5	8	10.987092018127441	9.108850479125977	-7.3792396783828735
,	70	53	1	2	5	1	0.3512689769268036	1.3423855304718018	7.766464948654175
pattern	70	54	1	2	5	7	16.77696418762207	9.219500541687012	-7.87711501121521
,	70	55	1	2	5	1	0.2470085769891739	1.2074017524719238	8.012098789215088
pasture	70	56	2	2	5	7	16.26787757873535	9.384947776794434	-8.17754602432251
,	70	57	2	2	5	1	0.2847403883934021	1.4641598463058472	7.920787930488586
speaker	70	58	2	2	5	7	17.644601821899414	9.556976318359375	-8.092816472053528
,	70	59	2	2	5	1	0.4410381615161896	2.2409825325012207	7.315993785858154
status	70	60	2	2	5	6	14.748881340026855	9.244476318359375	-7.003493785858154
,	70	61	2	2	5	1	0.23023685812950134	1.1525511741638184	8.091925144195557
couple	70	62	2	2	5	6	20.61134147644043	9.032376289367676	-7.879825115203857
,	70	63	2	2	5	1	0.9510689377784729	4.691710472106934	4.340665817260742
forest	70	64	2	2	5	6	12.700188636779785	7.8699421882629395	-3.178231716156006
,	70	65	2	2	5	1	0.637753427028656	3.4127304553985596	4.45721173286438
pleasure	70	66	1	2	5	8	11.389423370361328	8.152571678161621	-4.7398412227630615
,	70	67	1	2	5	1	0.5002596974372864	2.0583009719848633	6.094270706176758
pattern	70	68	1	2	5	7	16.908370971679688	8.469554901123047	-6.411253929138184
.	70	69	1	2	5	1	6.150813102722168	2.225264310836792	6.244290590286255
in	71	0	0	2	5	2	4.79677152633667	6.5332417488098145	0.0
the	71	1	0	2	5	3	1.9902441501617432	3.7717363834381104	2.761505365371704
newspaper	71	2	0	2	5	9	11.433998107910156	7.638533115386963	-3.8667967319488525
,	71	3	0	2	5	1	2.3529775142669678	6.238657474517822	1.3998756408691406
somebody	71	4	0	2	5	8	17.40663719177246	4.3492608070373535	1.8893966674804688
wrote	71	5	0	2	5	5	6.853398323059082	8.046598434448242	-3.6973376274108887
the	71	6	0	2	5	3	3.534341812133789	5.278502941131592	2.7680954933166504
following	71	7	0	2	5	9	7.785698413848877	8.798158645629883	-3.519655704498291
words	71	8	0	2	5	5	6.62675142288208	8.160663604736328	0.6374950408935547
:	71	9	0	2	5	1	1.5954397916793823	3.9771318435668945	4.183531761169434
paper	71	10	1	2	5	5	15.94687271118164	2.718076705932617	1.2590551376342773
,	71	11	1	2	5	1	2.947577714920044	7.504685401916504	-4.786608695983887
belief	71	12	1	2	5	6	14.794181823730469	9.202102661132812	-1.6974172592163086
,	71	13	1	2	5	1	0.9873228073120117	3.193281650543213	6.0088210105896
chapel	71	14	2	2	5	6	18.153268814086914	7.659719467163086	-4.466437816619873
,	71	15	2	2	5	1	0.629592776298523	2.792651653289795	4.867067813873291
record	71	16	2	2	5	6	13.640130996704102	7.343451976776123	-4.550800323486328
,	71	17	2	2	5	1	0.8576948046684265	4.085636138916016	3.2578158378601074
railway	71	18	2	2	5	7	17.52484893798828	6.9282708168029785	-2.842634677886963
,	71	19	2	2	5	1	1.4836478233337402	6.685271739959717	0.24299907684326172
wedding	71	20	2	2	5	7	13.526731491088867	8.362401008605957	-1.6771292686462402
,	71	21	2	2	5	1	0.9129291772842407	4.456165313720703	3.906235694885254
million	71	22	2	2	5	7	22.245756149291992	6.4661946296691895	-2.0100293159484863
,	71	23	2	2	5	1	1.4027576446533203	5.648556709289551	0.8176379203796387
paper	71	24	1	2	5	5	12.576793670654297	7.615418434143066	-1.9668617248535156
,	71	25	1	2	5	1	0.9880645871162415	4.95781946182251	2.6575989723205566
belief	71	26	1	2	5	6	14.587496757507324	8.17844009399414	-3.220620632171631
,	71	27	1	2	5	1	0.7593752145767212	2.823878526687622	5.3545615673065186
frontier	71	28	2	2	5	8	17.749210357666016	9.02190113067627	-6.1980226039886475
,	71	29	2	2	5	1	1.2318854331970215	5.426313400268555	3.595587730407715
diamond	71	30	2	2	5	7	15.396360397338867	8.222188949584961	-2.7958755493164062
,	71	31	2	2	5	1	0.7332344651222229	3.757958173751831	4.46423077583313
velvet	71	32	2	2	5	6	13.305119514465332	7.924696445465088	-4.166738271713257
,	71	33	2	2	5	1	1.601811170578003	6.278599262237549	1.646097183227539
pupil	71	34	2	2	5	5	16.67481231689453	8.238679885864258	-1.960080623626709
,	71	35	2	2	5	1	0.4422684907913208	1.9494017362594604	6.289278149604797
amount	71	36	2	2	5	6	14.592806816101074	8.34353256225586	-6.394130825996399
,	71	37	2	2	5	1	0.942425549030304	2.648874521255493	5.694658041000366
paper	71	38	1	2	5	5	11.499224662780762	9.352216720581055	-6.7033421993255615
,	71	39	1	2	5	1	0.413478285074234	2.27528977394104	7.076926946640015
belief	71	40	1	2	5	6	14.558327674865723	8.752058029174805	-6.476768255233765
,	71	41	1	2	5	1	0.6814074516296387	2.6939444541931152	6.0581135749816895
hunter	71	42	2	2	5	6	17.397432327270508	9.30575942993164	-6.611814975738525
,	71	43	2	2	5	1	0.5843074321746826	2.9543142318725586	6.351445198059082
puzzle	71	44	2	2	5	6	12.01076889038086	8.7868013381958	-5.832487106323242
,	71	45	2	2	5	1	0.5120490193367004	2.265930414199829	6.520870923995972
virtue	71	46	2	2	5	6	14.5156888961792	9.134103775024414	-6.868173360824585
,	71	47	2	2	5	1	0.34180355072021484	1.2948322296142578	7.839271545410156
oyster	71	48	2	2	5	6	16.382938385009766	9.376214027404785	-8.081381797790527
,	71	49	2	2	5	1	1.0500869750976562	5.063392639160156	4.312821388244629
figure	71	50	2	2	5	6	15.183992385864258	9.007118225097656	-3.9437255859375
,	71	51	2	2	5	1	0.3908410966396332	1.8085683584213257	7.198549866676331
paper	71	52	1	2	5	5	13.166340827941895	9.18288516998291	-7.3743168115615845
,	71	53	1	2	5	1	0.2605249285697937	1.3860528469085693	7.796832323074341
belief	71	54	1	2	5	6	13.688249588012695	8.933412551879883	-7.5473597049713135
,	71	55	1	2	5	1	0.6441182494163513	2.6361172199249268	6.297295331954956
pasture	71	56	2	2	5	7	18.136192321777344	9.251760482788086	-6.615643262863159
,	71	57	2	2	5	1	0.29838258028030396	1.4700698852539062	7.78169059753418
speaker	71	58	2	2	5	7	16.9239444732666	9.394445419311523	-7.924375534057617
,	71	59	2	2	5	1	0.5916895270347595	2.943131923675537	6.451313495635986
status	71	60	2	2	5	6	13.922630310058594	9.024415016174316	-6.081283092498779
,	71	61	2	2	5	1	0.2856833040714264	1.433742642402649	7.5906723737716675
couple	71	62	2	2	5	6	20.273075103759766	8.955021858215332	-7.521279215812683
,	71	63	2	2	5	1	1.3173569440841675	5.927339553833008	3.027682304382324
forest	71	64	2	2	5	6	14.447083473205566	7.576116561889648	-1.6487770080566406
,	71	65	2	2	5	1	0.657591700553894	3.603659152984619	3.9724574089050293
paper	71	66	1	2	5	5	14.040209770202637	7.958709716796875	-4.355050563812256
,	71	67	1	2	5	1	0.43618044257164	2.5753207206726074	5.383388996124268
belief	71	68	1	2	5	6	12.644659996032715	8.271053314208984	-5.695732593536377
.	71	69	1	2	5	1	6.139638900756836	2.8632266521453857	5.407826662063599
in	72	0	0	2	5	2	4.79677152633667	6.5332417488098145	0.0
the	72	1	0	2	5	3	1.9902441501617432	3.7717363834381104	2.761505365371704
newspaper	72	2	0	2	5	9	11.433998107910156	7.638533115386963	-3.8667967319488525
,	72	3	0	2	5	1	2.3529775142669678	6.238657474517822	1.3998756408691406
somebody	72	4	0	2	5	8	17.40663719177246	4.3492608070373535	1.8893966674804688
wrote	72	5	0	2	5	5	6.853398323059082	8.046598434448242	-3.6973376274108887
the	72	6	0	2	5	3	3.534341812133789	5.278502941131592	2.7680954933166504
following	72	7	0	2	5	9	7.785698413848877	8.798158645629883	-3.519655704498291
words	72	8	0	2	5	5	6.62675142288208	8.160663604736328	0.6374950408935547
:	72	9	0	2	5	1	1.5954397916793823	3.9771318435668945	4.183531761169434
cabin	72	10	1	2	5	5	19.74625587463379	2.718076705932617	1.2590551376342773
,	72	11	1	2	5	1	4.4633283615112305	9.260372161865234	-6.542295455932617
doorway	72	12	1	2	5	7	19.21990203857422	8.09922981262207	1.161142349243164
,	72	13	1	2	5	1	0.7511438727378845	2.828329086303711	5.270900726318359
chapel	72	14	2	2	5	6	12.054485321044922	7.075098037719727	-4.246768951416016
,	72	15	2	2	5	1	0.6529218554496765	2.782895565032959	4.292202472686768
record	72	16	2	2	5	6	14.891845703125	6.730768203735352	-3.9478726387023926
,	72	17	2	2	5	1	1.050224781036377	4.697459697723389	2.033308506011963
railway	72	18	2	2	5	7	17.73335075378418	6.8589887619018555	-2.161529064178467
,	72	19	2	2	5	1	1.4157195091247559	6.522047996520996	0.3369407653808594
wedding	72	20	2	2	5	7	12.250357627868652	8.583365440368652	-2.0613174438476562
,	72	21	2	2	5	1	1.044222116470337	4.985340118408203	3.598025321960449
million	72	22	2	2	5	7	21.689380645751953	6.763709545135498	-1.778369426727295
,	72	23	2	2	5	1	1.24134361743927	5.21420955657959	1.5494999885559082
cabin	72	24	1	2	5	5	14.06044864654541	6.851701259613037	-1.6374917030334473
,	72	25	1	2	5	1	1.9899133443832397	7.891657829284668	-1.0399565696716309
doorway	72	26	1	2	5	7	17.869810104370117	8.348258972167969	-0.4566011428833008
,	72	27	1	2	5	1	0.4070676565170288	1.894120216369629	6.45413875579834
frontier	72	28	2	2	5	8	16.317235946655273	8.762274742126465	-6.868154525756836
,	72	29	2	2	5	1	1.4595286846160889	6.872972011566162	1.8893027305603027
diamond	72	30	2	2	5	7	14.131299018859863	8.809243202209473	-1.9362711906433105
,	72	31	2	2	5	1	0.6921172142028809	3.8448400497436523	4.96440315246582
velvet	72	32	2	2	5	6	12.14303207397461	8.479752540588379	-4.634912490844727
,	72	33	2	2	5	1	2.033644914627075	6.96063232421875	1.519120216369629
pupil	72	34	2	2	5	5	16.881675720214844	8.741944313049316	-1.7813119888305664
,	72	35	2	2	5	1	0.40482792258262634	1.749158501625061	6.992785811424255
amount	72	36	2	2	5	6	14.815021514892578	7.746469974517822	-5.997311472892761
,	72	37	2	2	5	1	0.4904179275035858	2.0360379219055176	5.710432052612305
cabin	72	38	1	2	5	5	14.690685272216797	8.780288696289062	-6.744250774383545
,	72	39	1	2	5	1	0.9700525999069214	5.438468933105469	3.3418197631835938
doorway	72	40	1	2	5	7	17.69483184814453	8.697803497314453	-3.2593345642089844
,	72	41	1	2	5	1	0.3361337184906006	1.4850478172302246	7.2127556800842285
hunter	72	42	2	2	5	6	17.506244659423828	8.99853801727295	-7.513490200042725
,	72	43	2	2	5	1	0.5067798495292664	2.810757637023926	6.187780380249023
puzzle	72	44	2	2	5	6	14.764378547668457	8.7023286819458	-5.891571044921875
,	72	45	2	2	5	1	0.5234010219573975	2.4506285190582275	6.251700162887573
virtue	72	46	2	2	5	6	15.832784652709961	8.950695991516113	-6.500067472457886
,	72	47	2	2	5	1	0.29196345806121826	1.0887240171432495	7.861971974372864
oyster	72	48	2	2	5	6	14.861002922058105	8.84001636505127	-7.75129234790802
,	72	49	2	2	5	1	1.2369818687438965	5.956507682800293	2.8835086822509766
figure	72	50	2	2	5	6	15.61880111694336	9.048431396484375	-3.091923713684082
,	72	51	2	2	5	1	0.3894844353199005	1.7596778869628906	7.288753509521484
cabin	72	52	1	2	5	5	15.865769386291504	8.842506408691406	-7.082828521728516
,	72	53	1	2	5	1	0.7913936376571655	4.639238357543945	4.203268051147461
doorway	72	54	1	2	5	7	18.999168395996094	8.961194038391113	-4.321955680847168
,	72	55	1	2	5	1	0.3256070017814636	1.4726779460906982	7.488516092300415
pasture	72	56	2	2	5	7	15.514260292053223	9.124168395996094	-7.6514904499053955
,	72	57	2	2	5	1	0.24665522575378418	1.4397029876708984	7.684465408325195
speaker	72	58	2	2	5	7	17.337556838989258	9.521841049194336	-8.082138061523438
,	72	59	2	2	5	1	0.4994010329246521	2.470093250274658	7.051747798919678
status	72	60	2	2	5	6	14.980060577392578	9.215392112731934	-6.745298862457275
,	72	61	2	2	5	1	0.2519127130508423	1.247036099433899	7.968356013298035
couple	72	62	2	2	5	6	20.91115951538086	8.789032936096191	-7.5419968366622925
,	72	63	2	2	5	1	1.0807784795761108	5.117374420166016	3.671658515930176
forest	72	64	2	2	5	6	13.172515869140625	7.553977012634277	-2.4366025924682617
,	72	65	2	2	5	1	0.6525000333786011	3.610621929168701	3.943355083465576
cabin	72	66	1	2	5	5	16.057422637939453	7.881064414978027	-4.270442485809326
,	72	67	1	2	5	1	1.0966436862945557	5.726136684417725	2.1549277305603027
doorway	72	68	1	2	5	7	19.791887283325195	8.203594207763672	-2.4774575233459473
.	72	69	1	2	5	1	6.994497776031494	1.6704081296920776	6.533186078071594
in	73	0	0	2	5	2	4.79677152633667	6.5332417488098145	0.0
the	73	1	0	2	5	3	1.9902441501617432	3.7717363834381104	2.761505365371704
newspaper	73	2	0	2	5	9	11.433998107910156	7.638533115386963	-3.8667967319488525
,	73	3	0	2	5	1	2.3529775142669678	6.238657474517822	1.3998756408691406
somebody	73	4	0	2	5	8	17.40663719177246	4.3492608070373535	1.8893966674804688
wrote	73	5	0	2	5	5	6.853398323059082	8.046598434448242	-3.6973376274108887
the	73	6	0	2	5	3	3.534341812133789	5.278502941131592	2.7680954933166504
following	73	7	0	2	5	9	7.785698413848877	8.798158645629883	-3.519655704498291
words	73	8	0	2	5	5	6.62675142288208	8.160663604736328	0.6374950408935547
:	73	9	0	2	5	1	1.5954397916793823	3.9771318435668945	4.183531761169434
future	73	10	1	2	5	6	16.139320373535156	2.718076705932617	1.2590551376342773
,	73	11	1	2	5	1	4.6369829177856445	8.638182640075684	-5.920105934143066
legend	73	12	1	2	5	6	16.235546112060547	8.471455574035645	0.16672706604003906
,	73	13	1	2	5	1	0.9213888645172119	3.8534109592437744	4.61804461479187
chapel	73	14	2	2	5	6	15.12791633605957	7.057821273803711	-3.2044103145599365
,	73	15	2	2	5	1	0.916144073009491	4.086589336395264	2.9712319374084473
record	73	16	2	2	5	6	13.883480072021484	7.022538661956787	-2.9359493255615234
,	73	17	2	2	5	1	1.122373342514038	4.920788764953613	2.101749897003174
railway	73	18	2	2	5	7	17.955835342407227	6.9609785079956055	-2.040189743041992
,	73	19	2	2	5	1	1.6126028299331665	7.125229358673096	-0.16425085067749023
wedding	73	20	2	2	5	7	11.808975219726562	8.259193420410156	-1.1339640617370605
,	73	21	2	2	5	1	0.8010257482528687	4.259998798370361	3.999194622039795
million	73	22	2	2	5	7	21.023632049560547	6.856403350830078	-2.596404552459717
,	73	23	2	2	5	1	1.360459327697754	5.345697402954102	1.5107059478759766
future	73	24	1	2	5	6	11.964648246765137	6.834532737731934	-1.488835334777832
,	73	25	1	2	5	1	2.8657188415527344	8.952401161193848	-2.117868423461914
legend	73	26	1	2	5	6	15.62944507598877	8.348653793334961	0.6037473678588867
,	73	27	1	2	5	1	0.7319013476371765	3.402367115020752	4.946286678314209
