word	sentid	corpuspos	markers	list_len	dist_len	wlen	surp	hs	dHs
forest	105	76	2	2	7	6	14.192131996154785	7.864828109741211	-2.7803750038146973
,	105	77	2	2	7	1	0.8203091621398926	4.427585601806641	3.4372425079345703
journey	105	78	2	2	7	7	13.78933048248291	8.1688232421875	-3.7412376403808594
,	105	79	2	2	7	1	0.5341787934303284	2.894937515258789	5.273885726928711
business	105	80	2	2	7	8	8.064295768737793	8.004063606262207	-5.109126091003418
,	105	81	2	2	7	1	0.562501072883606	2.879106044769287	5.12495756149292
motor	105	82	1	2	7	5	13.054980278015137	8.654217720031738	-5.775111675262451
,	105	83	1	2	7	1	2.929640531539917	6.401714324951172	2.2525033950805664
lawyer	105	84	1	2	7	6	17.68410301208496	9.117521286010742	-2.7158069610595703
.	105	85	1	2	7	1	9.820751190185547	1.4205950498580933	7.696926236152649
in	106	0	0	2	7	2	5.094232082366943	7.3336076736450195	0.0
the	106	1	0	2	7	3	2.0670254230499268	4.259021759033203	3.0745859146118164
newspaper	106	2	0	2	7	9	12.384997367858887	7.928836822509766	-3.6698150634765625
,	106	3	0	2	7	1	2.1938135623931885	5.577701091766357	2.351135730743408
somebody	106	4	0	2	7	8	18.579099655151367	5.506708145141602	0.07099294662475586
wrote	106	5	0	2	7	5	7.278548240661621	7.391409397125244	-1.8847012519836426
the	106	6	0	2	7	3	3.3690686225891113	5.132508277893066	2.2589011192321777
following	106	7	0	2	7	9	8.502401351928711	8.24102783203125	-3.1085195541381836
words	106	8	0	2	7	5	7.571703910827637	7.431082248687744	0.8099455833435059
:	106	9	0	2	7	1	2.110050678253174	4.197508811950684	3.2335734367370605
orange	106	10	1	2	7	6	17.469499588012695	2.4914674758911133	1.7060413360595703
,	106	11	1	2	7	1	2.859281301498413	6.676599025726318	-4.185131549835205
letter	106	12	1	2	7	6	12.756461143493652	7.5834641456604	-0.906865119934082
,	106	13	1	2	7	1	2.1642751693725586	5.906832695007324	1.6766314506530762
chapel	106	14	2	2	7	6	17.295997619628906	7.077538967132568	-1.1707062721252441
,	106	15	2	2	7	1	1.6508500576019287	4.983164310455322	2.094374656677246
record	106	16	2	2	7	6	12.936991691589355	6.823320388793945	-1.840156078338623
,	106	17	2	2	7	1	1.1466596126556396	4.99407434463501	1.8292460441589355
railway	106	18	2	2	7	7	14.7160005569458	5.8279643058776855	-0.8338899612426758
,	106	19	2	2	7	1	1.1265908479690552	5.0998663902282715	0.7280979156494141
wedding	106	20	2	2	7	7	14.929662704467773	6.533345699310303	-1.4334793090820312
,	106	21	2	2	7	1	0.6451143622398376	3.74198055267334	2.791365146636963
million	106	22	2	2	7	7	20.304136276245117	7.105299949645996	-3.3633193969726562
,	106	23	2	2	7	1	1.7710663080215454	5.9869608879089355	1.1183390617370605
sugar	106	24	2	2	7	5	12.501738548278809	6.2437028884887695	-0.256742000579834
,	106	25	2	2	7	1	0.5944343209266663	3.030385971069336	3.2133169174194336
servant	106	26	2	2	7	7	17.439197540283203	7.0678277015686035	-4.037441730499268
,	106	27	2	2	7	1	0.9283815622329712	3.4879226684570312	3.5799050331115723
orange	106	28	1	2	7	6	14.82576847076416	7.5173659324646	-4.029443264007568
,	106	29	1	2	7	1	0.4145985245704651	2.414924144744873	5.102441787719727
letter	106	30	1	2	7	6	15.200077056884766	7.504772663116455	-5.089848518371582
,	106	31	1	2	7	1	0.6397705078125	3.0031585693359375	4.501614093780518
frontier	106	32	2	2	7	8	18.005483627319336	6.975485801696777	-3.97232723236084
,	106	33	2	2	7	1	0.8200445175170898	4.386348247528076	2.589137554168701
diamond	106	34	2	2	7	7	11.005555152893066	7.156803607940674	-2.7704553604125977
,	106	35	2	2	7	1	0.5267224907875061	2.934089422225952	4.222714185714722
velvet	106	36	2	2	7	6	14.234591484069824	7.365117073059082	-4.43102765083313
,	106	37	2	2	7	1	0.49912434816360474	2.569786787033081	4.795330286026001
pupil	106	38	2	2	7	5	21.296833038330078	7.233718395233154	-4.663931608200073
,	106	39	2	2	7	1	0.9977356195449829	4.255009174346924	2.9787092208862305
amount	106	40	2	2	7	6	16.35066795349121	7.682928562164307	-3.427919387817383
,	106	41	2	2	7	1	0.5823150873184204	2.082503318786621	5.6004252433776855
goddess	106	42	2	2	7	7	15.66901969909668	6.951441764831543	-4.868938446044922
,	106	43	2	2	7	1	0.9562971591949463	3.5277538299560547	3.4236879348754883
distance	106	44	2	2	7	8	17.84522247314453	7.588102340698242	-4.0603485107421875
,	106	45	2	2	7	1	0.5129801034927368	2.5224626064300537	5.0656397342681885
orange	106	46	1	2	7	6	14.266500473022461	7.796463966369629	-5.274001359939575
,	106	47	1	2	7	1	0.5041196942329407	2.8588449954986572	4.937618970870972
letter	106	48	1	2	7	6	14.967970848083496	7.786643981933594	-4.9277989864349365
,	106	49	1	2	7	1	0.7254149317741394	3.386288642883301	4.400355339050293
hunter	106	50	2	2	7	6	14.73895263671875	7.337141036987305	-3.950852394104004
,	106	51	2	2	7	1	0.7490804195404053	3.8219354152679443	3.5152056217193604
puzzle	106	52	2	2	7	6	16.86906623840332	7.039882183074951	-3.217946767807007
,	106	53	2	2	7	1	0.8244264125823975	3.9383413791656494	3.1015408039093018
virtue	106	54	2	2	7	6	15.938006401062012	6.807277679443359	-2.86893630027771
,	106	55	2	2	7	1	0.3434503376483917	1.6440510749816895	5.16322660446167
oyster	106	56	2	2	7	6	15.311107635498047	7.742337703704834	-6.0982866287231445
,	106	57	2	2	7	1	1.6873685121536255	6.928474426269531	0.8138632774353027
figure	106	58	2	2	7	6	16.05995750427246	7.987405300140381	-1.0589308738708496
,	106	59	2	2	7	1	1.7245979309082031	4.995876312255859	2.9915289878845215
angel	106	60	2	2	7	5	11.861791610717773	8.649996757507324	-3.654120445251465
,	106	61	2	2	7	1	0.7409599423408508	3.8046958446502686	4.845300912857056
farmer	106	62	2	2	7	6	13.968074798583984	8.786491394042969	-4.9817955493927
,	106	63	2	2	7	1	0.4779064655303955	2.3168601989746094	6.469631195068359
orange	106	64	1	2	7	6	13.009071350097656	7.99688720703125	-5.680027008056641
,	106	65	1	2	7	1	0.6715854406356812	3.7653470039367676	4.231540203094482
letter	106	66	1	2	7	6	16.694608688354492	7.954855918884277	-4.18950891494751
,	106	67	1	2	7	1	1.0259288549423218	4.2259674072265625	3.728888511657715
pasture	106	68	2	2	7	7	17.041414260864258	7.247047424316406	-3.0210800170898438
,	106	69	2	2	7	1	0.5185574889183044	2.8521530628204346	4.394894361495972
speaker	106	70	2	2	7	7	17.454259872436523	7.833841323852539	-4.9816882610321045
,	106	71	2	2	7	1	0.7806347012519836	2.9620072841644287	4.87183403968811
status	106	72	2	2	7	6	15.818193435668945	8.00438117980957	-5.042373895645142
,	106	73	2	2	7	1	0.9656609296798706	4.145998954772949	3.858382225036621
couple	106	74	2	2	7	6	18.659696578979492	7.977783203125	-3.831784248352051
,	106	75	2	2	7	1	0.8198254108428955	4.38853120803833	3.58925199508667
forest	106	76	2	2	7	6	13.984037399291992	7.785053253173828	-3.396522045135498
,	106	77	2	2	7	1	0.9145845770835876	4.909524440765381	2.8755288124084473
journey	106	78	2	2	7	7	13.493925094604492	8.247243881225586	-3.337719440460205
,	106	79	2	2	7	1	0.7347110509872437	3.738816738128662	4.508427143096924
business	106	80	2	2	7	8	9.18346118927002	7.891132354736328	-4.152315616607666
,	106	81	2	2	7	1	0.6602170467376709	3.339534282684326	4.551598072052002
orange	106	82	1	2	7	6	14.969002723693848	8.664517402648926	-5.3249831199646
,	106	83	1	2	7	1	0.4578421115875244	2.7217612266540527	5.942756175994873
letter	106	84	1	2	7	6	17.608360290527344	8.49157428741455	-5.769813060760498
.	106	85	1	2	7	1	6.931736469268799	3.859506368637085	4.632067918777466
in	107	0	0	2	7	2	5.094232082366943	7.3336076736450195	0.0
the	107	1	0	2	7	3	2.0670254230499268	4.259021759033203	3.0745859146118164
newspaper	107	2	0	2	7	9	12.384997367858887	7.928836822509766	-3.6698150634765625
,	107	3	0	2	7	1	2.1938135623931885	5.577701091766357	2.351135730743408
somebody	107	4	0	2	7	8	18.579099655151367	5.506708145141602	0.07099294662475586
wrote	107	5	0	2	7	5	7.278548240661621	7.391409397125244	-1.8847012519836426
the	107	6	0	2	7	3	3.3690686225891113	5.132508277893066	2.2589011192321777
following	107	7	0	2	7	9	8.502401351928711	8.24102783203125	-3.1085195541381836
words	107	8	0	2	7	5	7.571703910827637	7.431082248687744	0.8099455833435059
:	107	9	0	2	7	1	2.110050678253174	4.197508811950684	3.2335734367370605
island	107	10	1	2	7	6	19.87681007385254	2.4914674758911133	1.7060413360595703
,	107	11	1	2	7	1	3.653123378753662	7.53239107131958	-5.040923595428467
theory	107	12	1	2	7	6	13.169838905334473	7.207610607147217	0.3247804641723633
,	107	13	1	2	7	1	0.5733803510665894	2.3477678298950195	4.859842777252197
chapel	107	14	2	2	7	6	17.347219467163086	7.300879001617432	-4.953111171722412
,	107	15	2	2	7	1	1.026512861251831	3.609161853790283	3.6917171478271484
record	107	16	2	2	7	6	13.113296508789062	7.859969615936279	-4.250807762145996
,	107	17	2	2	7	1	0.7087717652320862	3.624993085861206	4.234976530075073
railway	107	18	2	2	7	7	14.678815841674805	6.362141132354736	-2.7371480464935303
,	107	19	2	2	7	1	1.1134368181228638	4.975757122039795	1.3863840103149414
wedding	107	20	2	2	7	7	14.968640327453613	8.189537048339844	-3.213779926300049
,	107	21	2	2	7	1	0.6250059008598328	3.601679563522339	4.587857484817505
million	107	22	2	2	7	7	21.88507652282715	8.37919807434082	-4.7775185108184814
,	107	23	2	2	7	1	2.007693290710449	6.358232021331787	2.020966053009033
sugar	107	24	2	2	7	5	13.251631736755371	7.25746488571167	-0.8992328643798828
,	107	25	2	2	7	1	0.5270177125930786	2.6058766841888428	4.651588201522827
servant	107	26	2	2	7	7	16.716949462890625	7.5698041915893555	-4.963927507400513
,	107	27	2	2	7	1	0.8817480206489563	3.3824703693389893	4.187333822250366
island	107	28	1	2	7	6	13.87919807434082	8.008054733276367	-4.625584363937378
,	107	29	1	2	7	1	0.4150480031967163	2.3346452713012695	5.673409461975098
theory	107	30	1	2	7	6	18.55335235595703	7.737417697906494	-5.402772426605225
,	107	31	1	2	7	1	0.44681236147880554	1.7187633514404297	6.0186543464660645
frontier	107	32	2	2	7	8	14.873497009277344	6.776790142059326	-5.0580267906188965
,	107	33	2	2	7	1	0.9339262843132019	4.6883544921875	2.088435649871826
diamond	107	34	2	2	7	7	12.705196380615234	7.929156303405762	-3.2408018112182617
,	107	35	2	2	7	1	0.5233007669448853	2.8902599811553955	5.038896322250366
velvet	107	36	2	2	7	6	14.080720901489258	7.698032855987549	-4.807772874832153
,	107	37	2	2	7	1	0.5995192527770996	2.809166431427002	4.888866424560547
pupil	107	38	2	2	7	5	20.951221466064453	7.701581954956055	-4.892415523529053
,	107	39	2	2	7	1	0.9521195888519287	4.166760444641113	3.5348215103149414
amount	107	40	2	2	7	6	16.570341110229492	7.937039375305176	-3.7702789306640625
,	107	41	2	2	7	1	0.7230156064033508	2.460088014602661	5.476951360702515
goddess	107	42	2	2	7	7	14.722675323486328	7.688637733459473	-5.2285497188568115
,	107	43	2	2	7	1	1.02491295337677	3.7425034046173096	3.946134328842163
distance	107	44	2	2	7	8	16.077777862548828	7.973975658416748	-4.2314722537994385
,	107	45	2	2	7	1	0.5570540428161621	2.8064205646514893	5.167555093765259
island	107	46	1	2	7	6	11.500433921813965	8.462763786315918	-5.656343221664429
,	107	47	1	2	7	1	0.7630404829978943	4.001622676849365	4.461141109466553
theory	107	48	1	2	7	6	14.743226051330566	8.558269500732422	-4.556646823883057
,	107	49	1	2	7	1	0.5643609166145325	2.1594834327697754	6.3987860679626465
hunter	107	50	2	2	7	6	14.333681106567383	7.824826240539551	-5.665342807769775
,	107	51	2	2	7	1	0.9078567028045654	4.4770917892456055	3.3477344512939453
puzzle	107	52	2	2	7	6	14.236174583435059	7.952880859375	-3.4757890701293945
,	107	53	2	2	7	1	0.8213339447975159	3.8766651153564453	4.076215744018555
virtue	107	54	2	2	7	6	14.423677444458008	7.909990310668945	-4.0333251953125
,	107	55	2	2	7	1	0.3163532316684723	1.4858745336532593	6.424115777015686
oyster	107	56	2	2	7	6	16.377716064453125	8.574748992919922	-7.088874459266663
,	107	57	2	2	7	1	1.6789085865020752	6.767950057983398	1.8067989349365234
figure	107	58	2	2	7	6	15.706661224365234	8.655930519104004	-1.8879804611206055
,	107	59	2	2	7	1	2.026543140411377	5.640614032745361	3.0153164863586426
angel	107	60	2	2	7	5	13.30451774597168	9.076600074768066	-3.435986042022705
,	107	61	2	2	7	1	0.7477113604545593	3.761220693588257	5.31537938117981
farmer	107	62	2	2	7	6	14.824202537536621	9.130516052246094	-5.369295358657837
,	107	63	2	2	7	1	0.495245099067688	2.365079164505005	6.765436887741089
island	107	64	1	2	7	6	12.168914794921875	8.55325698852539	-6.188177824020386
,	107	65	1	2	7	1	0.9513058662414551	4.873666286468506	3.6795907020568848
theory	107	66	1	2	7	6	14.881424903869629	8.672843933105469	-3.799177646636963
,	107	67	1	2	7	1	0.7122719287872314	2.6327030658721924	6.040140867233276
pasture	107	68	2	2	7	7	13.902949333190918	8.554134368896484	-5.921431303024292
,	107	69	2	2	7	1	0.46762022376060486	2.4911117553710938	6.063022613525391
speaker	107	70	2	2	7	7	17.721216201782227	8.70648193359375	-6.215370178222656
,	107	71	2	2	7	1	0.7235703468322754	2.9233651161193848	5.783116817474365
status	107	72	2	2	7	6	14.62910270690918	8.972414016723633	-6.049048900604248
,	107	73	2	2	7	1	0.8861066102981567	3.910815954208374	5.061598062515259
couple	107	74	2	2	7	6	19.431564331054688	9.090616226196289	-5.179800271987915
,	107	75	2	2	7	1	1.1560094356536865	5.735085964202881	3.355530261993408
forest	107	76	2	2	7	6	13.56813907623291	8.495962142944336	-2.760876178741455
,	107	77	2	2	7	1	0.8451955914497375	4.566135883331299	3.929826259613037
journey	107	78	2	2	7	7	13.341307640075684	8.723576545715332	-4.157440662384033
,	107	79	2	2	7	1	0.777577817440033	3.8493661880493164	4.874210357666016
business	107	80	2	2	7	8	9.21796703338623	8.584017753601074	-4.734651565551758
,	107	81	2	2	7	1	0.6792117357254028	3.2997660636901855	5.284251689910889
island	107	82	1	2	7	6	11.216269493103027	9.276331901550293	-5.976565837860107
,	107	83	1	2	7	1	0.5672234892845154	3.1390256881713867	6.137306213378906
theory	107	84	1	2	7	6	14.64019775390625	8.928326606750488	-5.789300918579102
.	107	85	1	2	7	1	4.735778331756592	2.071150779724121	6.857175827026367
in	108	0	0	2	7	2	5.094232082366943	7.3336076736450195	0.0
the	108	1	0	2	7	3	2.0670254230499268	4.259021759033203	3.0745859146118164
newspaper	108	2	0	2	7	9	12.384997367858887	7.928836822509766	-3.6698150634765625
,	108	3	0	2	7	1	2.1938135623931885	5.577701091766357	2.351135730743408
somebody	108	4	0	2	7	8	18.579099655151367	5.506708145141602	0.07099294662475586
wrote	108	5	0	2	7	5	7.278548240661621	7.391409397125244	-1.8847012519836426
the	108	6	0	2	7	3	3.3690686225891113	5.132508277893066	2.2589011192321777
following	108	7	0	2	7	9	8.502401351928711	8.24102783203125	-3.1085195541381836
words	108	8	0	2	7	5	7.571703910827637	7.431082248687744	0.8099455833435059
:	108	9	0	2	7	1	2.110050678253174	4.197508811950684	3.2335734367370605
dragon	108	10	1	2	7	6	19.4134521484375	2.4914674758911133	1.7060413360595703
,	108	11	1	2	7	1	4.646674156188965	7.432966232299805	-4.941498756408691
pillow	108	12	1	2	7	6	18.76181411743164	7.444304943084717	-0.01133871078491211
,	108	13	1	2	7	1	1.805747151374817	6.728451251983643	0.7158536911010742
chapel	108	14	2	2	7	6	17.23261833190918	7.4341139793396	-0.705662727355957
,	108	15	2	2	7	1	0.7213878631591797	3.1499016284942627	4.284212350845337
record	108	16	2	2	7	6	14.380943298339844	7.7117109298706055	-4.561809301376343
,	108	17	2	2	7	1	1.0671436786651611	4.810985565185547	2.9007253646850586
railway	108	18	2	2	7	7	14.259561538696289	6.986270904541016	-2.1752853393554688
,	108	19	2	2	7	1	0.7268064618110657	3.9303648471832275	3.055906057357788
wedding	108	20	2	2	7	7	14.755990028381348	7.92218017578125	-3.9918153285980225
,	108	21	2	2	7	1	0.8154169917106628	4.547306537628174	3.374873638153076
million	108	22	2	2	7	7	20.442367553710938	8.120975494384766	-3.573668956756592
,	108	23	2	2	7	1	1.8642001152038574	6.131015777587891	1.989959716796875
sugar	108	24	2	2	7	5	12.193748474121094	6.755507946014404	-0.6244921684265137
,	108	25	2	2	7	1	0.5486465096473694	2.840599536895752	3.9149084091186523
servant	108	26	2	2	7	7	17.62849998474121	7.723240852355957	-4.882641315460205
,	108	27	2	2	7	1	1.0289580821990967	3.9513185024261475	3.7719223499298096
dragon	108	28	1	2	7	6	13.768341064453125	8.005935668945312	-4.054617166519165
,	108	29	1	2	7	1	0.806103527545929	3.8079848289489746	4.197950839996338
pillow	108	30	1	2	7	6	15.435200691223145	7.652624607086182	-3.844639778137207
,	108	31	1	2	7	1	1.1364384889602661	5.222214221954346	2.430410385131836
frontier	108	32	2	2	7	8	17.812707901000977	8.186921119689941	-2.9647068977355957
,	108	33	2	2	7	1	0.7984573841094971	4.587727069854736	3.599194049835205
diamond	108	34	2	2	7	7	9.524739265441895	8.40772819519043	-3.8200011253356934
,	108	35	2	2	7	1	0.5035545229911804	2.8915493488311768	5.516178846359253
velvet	108	36	2	2	7	6	12.631647109985352	8.313529014587402	-5.421979665756226
,	108	37	2	2	7	1	0.6375064253807068	3.0695669651031494	5.243962049484253
pupil	108	38	2	2	7	5	21.34648323059082	7.840416431427002	-4.7708494663238525
,	108	39	2	2	7	1	1.2097997665405273	5.116596221923828	2.723820209503174
amount	108	40	2	2	7	6	17.182302474975586	8.575865745544434	-3.4592695236206055
,	108	41	2	2	7	1	0.8072678446769714	2.8979413509368896	5.677924394607544
goddess	108	42	2	2	7	7	15.452449798583984	8.155740737915039	-5.257799386978149
,	108	43	2	2	7	1	1.0682140588760376	3.9180426597595215	4.237698078155518
distance	108	44	2	2	7	8	16.54574203491211	8.268890380859375	-4.3508477210998535
,	108	45	2	2	7	1	0.6215007901191711	3.231476306915283	5.037414073944092
dragon	108	46	1	2	7	6	13.26935863494873	8.624528884887695	-5.393052577972412
,	108	47	1	2	7	1	1.212659239768982	5.168325424194336	3.4562034606933594
pillow	108	48	1	2	7	6	15.236867904663086	7.8481364250183105	-2.6798110008239746
,	108	49	1	2	7	1	1.3603219985961914	6.032015800476074	1.8161206245422363
hunter	108	50	2	2	7	6	14.059647560119629	8.341391563415527	-2.309375762939453
,	108	51	2	2	7	1	0.700904905796051	3.514547348022461	4.826844215393066
puzzle	108	52	2	2	7	6	15.02121353149414	8.185347557067871	-4.67080020904541
,	108	53	2	2	7	1	1.0778472423553467	4.957915306091309	3.2274322509765625
virtue	108	54	2	2	7	6	15.815282821655273	8.033869743347168	-3.0759544372558594
,	108	55	2	2	7	1	0.39522671699523926	1.998186707496643	6.035683035850525
oyster	108	56	2	2	7	6	14.266085624694824	8.371172904968262	-6.372986197471619
,	108	57	2	2	7	1	2.271946907043457	7.735708713531494	0.6354641914367676
figure	108	58	2	2	7	6	16.301742553710938	8.587213516235352	-0.8515048027038574
,	108	59	2	2	7	1	2.0894057750701904	5.548173904418945	3.0390396118164062
angel	108	60	2	2	7	5	10.604842185974121	8.916406631469727	-3.3682327270507812
,	108	61	2	2	7	1	0.9401891827583313	4.382126331329346	4.534280300140381
farmer	108	62	2	2	7	6	14.590836524963379	8.982534408569336	-4.60040807723999
,	108	63	2	2	7	1	0.6771399974822998	3.1418256759643555	5.8407087326049805
dragon	108	64	1	2	7	6	10.505117416381836	8.362133979797363	-5.220308303833008
,	108	65	1	2	7	1	1.4182943105697632	5.663027286529541	2.6991066932678223
pillow	108	66	1	2	7	6	14.691774368286133	7.840267181396484	-2.1772398948669434
,	108	67	1	2	7	1	1.69137704372406	6.737817764282227	1.1024494171142578
pasture	108	68	2	2	7	7	16.158632278442383	8.336780548095703	-1.5989627838134766
,	108	69	2	2	7	1	0.5289786458015442	2.9403977394104004	5.396382808685303
speaker	108	70	2	2	7	7	17.86956024169922	8.314661979675293	-5.374264240264893
,	108	71	2	2	7	1	0.9158636927604675	3.520768642425537	4.793893337249756
status	108	72	2	2	7	6	16.374202728271484	8.814751625061035	-5.293982982635498
,	108	73	2	2	7	1	1.1107507944107056	4.798747539520264	4.0160040855407715
couple	108	74	2	2	7	6	18.867427825927734	8.682243347167969	-3.883495807647705
,	108	75	2	2	7	1	0.9866729378700256	5.180395603179932	3.501847743988037
forest	108	76	2	2	7	6	13.244096755981445	8.337838172912598	-3.157442569732666
,	108	77	2	2	7	1	1.277349829673767	6.261109352111816	2.0767288208007812
journey	108	78	2	2	7	7	13.025154113769531	8.837345123291016	-2.576235771179199
,	108	79	2	2	7	1	0.9630449414253235	4.677618503570557	4.159726619720459
business	108	80	2	2	7	8	10.238580703735352	8.395042419433594	-3.717423915863037
,	108	81	2	2	7	1	0.7759512066841125	3.914212226867676	4.480830192565918
dragon	108	82	1	2	7	6	14.168303489685059	9.224448204040527	-5.310235977172852
,	108	83	1	2	7	1	1.4051657915115356	5.625781059265137	3.5986671447753906
pillow	108	84	1	2	7	6	15.292593955993652	8.435724258422852	-2.809943199157715
.	108	85	1	2	7	1	6.421216011047363	6.200370788574219	2.235353469848633
in	109	0	0	2	7	2	5.094232082366943	7.3336076736450195	0.0
the	109	1	0	2	7	3	2.0670254230499268	4.259021759033203	3.0745859146118164
newspaper	109	2	0	2	7	9	12.384997367858887	7.928836822509766	-3.6698150634765625
,	109	3	0	2	7	1	2.1938135623931885	5.577701091766357	2.351135730743408
somebody	109	4	0	2	7	8	18.579099655151367	5.506708145141602	0.07099294662475586
wrote	109	5	0	2	7	5	7.278548240661621	7.391409397125244	-1.8847012519836426
the	109	6	0	2	7	3	3.3690686225891113	5.132508277893066	2.2589011192321777
following	109	7	0	2	7	9	8.502401351928711	8.24102783203125	-3.1085195541381836
words	109	8	0	2	7	5	7.571703910827637	7.431082248687744	0.8099455833435059
:	109	9	0	2	7	1	2.110050678253174	4.197508811950684	3.2335734367370605
writing	109	10	1	2	7	7	14.59759521484375	2.4914674758911133	1.7060413360595703
,	109	11	1	2	7	1	3.848250389099121	6.223353862762451	-3.731886386871338
pocket	109	12	1	2	7	6	17.233871459960938	5.369609832763672	0.8537440299987793
,	109	13	1	2	7	1	2.9415993690490723	6.042699813842773	-0.6730899810791016
chapel	109	14	2	2	7	6	16.624784469604492	6.889699935913086	-0.8470001220703125
,	109	15	2	2	7	1	0.6429893374443054	2.6321072578430176	4.257592678070068
record	109	16	2	2	7	6	12.910893440246582	6.355137825012207	-3.7230305671691895
,	109	17	2	2	7	1	0.6599477529525757	3.5239861011505127	2.8311517238616943
railway	109	18	2	2	7	7	14.143546104431152	5.212429523468018	-1.6884434223175049
,	109	19	2	2	7	1	1.2260226011276245	5.188307762145996	0.024121761322021484
wedding	109	20	2	2	7	7	14.414301872253418	7.0854997634887695	-1.8971920013427734
,	109	21	2	2	7	1	0.6641173958778381	3.683025598526001	3.4024741649627686
million	109	22	2	2	7	7	21.167089462280273	7.201012134552002	-3.517986536026001
,	109	23	2	2	7	1	1.508713722229004	5.6737446784973145	1.5272674560546875
sugar	109	24	2	2	7	5	13.53672981262207	6.039978504180908	-0.36623382568359375
,	109	25	2	2	7	1	0.5853129625320435	2.8070952892303467	3.2328832149505615
servant	109	26	2	2	7	7	17.190248489379883	6.566310405731201	-3.7592151165008545
,	109	27	2	2	7	1	0.9135212302207947	3.3929553031921387	3.1733551025390625
writing	109	28	1	2	7	7	13.550641059875488	7.06451416015625	-3.6715588569641113
,	109	29	1	2	7	1	0.29527246952056885	1.381273627281189	5.683240532875061
pocket	109	30	1	2	7	6	15.281020164489746	6.676973342895508	-5.295699715614319
,	109	31	1	2	7	1	1.3286341428756714	5.611776351928711	1.0651969909667969
frontier	109	32	2	2	7	8	16.020713806152344	7.0963826179504395	-1.4846062660217285
,	109	33	2	2	7	1	0.9451400637626648	4.732745170593262	2.3636374473571777
diamond	109	34	2	2	7	7	12.219378471374512	6.988166809082031	-2.2554216384887695
,	109	35	2	2	7	1	0.6848204135894775	3.6098954677581787	3.3782713413238525
velvet	109	36	2	2	7	6	14.423945426940918	6.942342281341553	-3.332446813583374
,	109	37	2	2	7	1	0.6150201559066772	3.0351123809814453	3.9072299003601074
pupil	109	38	2	2	7	5	20.67551612854004	7.167527675628662	-4.132415294647217
,	109	39	2	2	7	1	1.3044936656951904	5.0989670753479	2.0685606002807617
amount	109	40	2	2	7	6	16.54607582092285	8.05803108215332	-2.95906400680542
,	109	41	2	2	7	1	0.5807612538337708	2.210332155227661	5.847698926925659
goddess	109	42	2	2	7	7	15.145793914794922	7.060415267944336	-4.850083112716675
,	109	43	2	2	7	1	0.9333508014678955	3.52900767326355	3.531407594680786
distance	109	44	2	2	7	8	17.483694076538086	7.506867408752441	-3.9778597354888916
,	109	45	2	2	7	1	0.5522527694702148	2.5638182163238525	4.943049192428589
writing	109	46	1	2	7	7	11.889029502868652	7.833358287811279	-5.269540071487427
,	109	47	1	2	7	1	0.35809606313705444	1.7841054201126099	6.049252867698669
pocket	109	48	1	2	7	6	15.627670288085938	7.314812183380127	-5.530706763267517
,	109	49	1	2	7	1	0.7844212651252747	4.003454208374023	3.3113579750061035
hunter	109	50	2	2	7	6	15.181427001953125	7.452212810516357	-3.448758602142334
,	109	51	2	2	7	1	0.9155264496803284	4.307543754577637	3.1446690559387207
puzzle	109	52	2	2	7	6	14.081657409667969	7.308946132659912	-3.0014023780822754
,	109	53	2	2	7	1	0.729472815990448	3.4907305240631104	3.8182156085968018
virtue	109	54	2	2	7	6	15.081039428710938	7.058477401733398	-3.567746877670288
,	109	55	2	2	7	1	0.2743174433708191	1.2158031463623047	5.842674255371094
oyster	109	56	2	2	7	6	16.614850997924805	7.46706485748291	-6.2512617111206055
,	109	57	2	2	7	1	1.1589131355285645	5.472323417663574	1.994741439819336
figure	109	58	2	2	7	6	16.129253387451172	8.035496711730957	-2.563173294067383
,	109	59	2	2	7	1	1.2546080350875854	4.293431758880615	3.742064952850342
angel	109	60	2	2	7	5	13.226667404174805	8.5739107131958	-4.2804789543151855
,	109	61	2	2	7	1	0.5544694066047668	2.9137463569641113	5.6601643562316895
farmer	109	62	2	2	7	6	14.502401351928711	8.386277198791504	-5.472530841827393
,	109	63	2	2	7	1	0.3757312297821045	1.755545973777771	6.630731225013733
writing	109	64	1	2	7	7	12.943777084350586	7.92664098739624	-6.171095013618469
,	109	65	1	2	7	1	0.4121829569339752	2.0443692207336426	5.882271766662598
pocket	109	66	1	2	7	6	14.524648666381836	7.779084205627441	-5.734714984893799
,	109	67	1	2	7	1	0.9011379480361938	4.507280349731445	3.271803855895996
pasture	109	68	2	2	7	7	13.88390064239502	7.908567905426025	-3.40128755569458
,	109	69	2	2	7	1	0.36485549807548523	1.9761197566986084	5.932448148727417
speaker	109	70	2	2	7	7	16.947227478027344	8.248319625854492	-6.272199869155884
,	109	71	2	2	7	1	0.5776230096817017	2.4767444133758545	5.771575212478638
status	109	72	2	2	7	6	15.670960426330566	8.029972076416016	-5.553227663040161
,	109	73	2	2	7	1	0.6027843952178955	2.86210560798645	5.167866468429565
couple	109	74	2	2	7	6	19.098583221435547	8.112377166748047	-5.250271558761597
,	109	75	2	2	7	1	0.8280417323112488	4.521170139312744	3.5912070274353027
forest	109	76	2	2	7	6	14.337241172790527	7.6377081871032715	-3.1165380477905273
,	109	77	2	2	7	1	0.6655471324920654	3.7400877475738525	3.897620439529419
journey	109	78	2	2	7	7	14.060690879821777	7.959776878356934	-4.219689130783081
